filename,objectid,digital_collection,title,description,date,type,rights,format,link,pubtype,pubtype-full,rightsstatement,source,number,language,creator,subject,subject-lcsh,publisher,cdmid,old-objectid
uica_cis0932.pdf,uica_cis0932,UI Extension Publications,Blueberry production: overview,3 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30540,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),932,eng,"Barney, Danny L.; Davis, Buce B.; Fellman, John K.",blueberries; crop production; fruit growing,Blueberry industry--Idaho--Statistics; Blueberry industry--Idaho--Management,University of Idaho. Agricultural Extension Service,30540,uiext30540
uica_cis0934.pdf,uica_cis0934,UI Extension Publications,Targhee two row spring feed barley,1 sheet: ill.; 28 cm.,1992-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30543,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),934,eng,"Robertson, Larry D.",feed barley; spring barley,Barley--Varieties--Idaho,University of Idaho. Agricultural Extension Service,30543,uiext30543
uica_cis0935.pdf,uica_cis0935,UI Extension Publications,Vandal hard red spring wheat,1 sheet: ill.; 28 cm.,1992-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30546,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),935,eng,"Robertson, Larry D.",hard red spring wheat,Wheat--Varieties--Idaho,University of Idaho. Agricultual Extension Service,30546,uiext30546
uica_cis0936.pdf,uica_cis0936,UI Extension Publications,Yellowjackets and their control,1 sheet: ill.; 28 cm.,1992-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30549,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),936,eng,"Homan, Hugh W.",Dolichovespula; insect control; Vespula,Yellowjackets--Control,University of Idaho. Agricultual Extension Service,30549,uiext30549
uica_cis0937.pdf,uica_cis0937,UI Extension Publications,Swine least cost rations for increasing efficiency and profitability,1 sheet; 28 cm.,1992-06-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30552,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),937,eng,"Church, James A.; Boggess, Mark V.",profit maximization; swine feeding,Swine--Feeding and feeds,University of Idaho. Agricultural Extension Service,30552,uiext30552
uica_cis0939.pdf,uica_cis0939,UI Extension Publications,Business ownership,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30557,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),939,eng,"Fox, Linda Kirk",business management; small businesses,Small business--Idaho--Management,University of Idaho. Agricultural Extension Service,30557,uiext30557
uica_cis0938.pdf,uica_cis0938,UI Extension Publications,The role of integrated pest management,6 p.: ill.; 28 cm.,1992-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30564,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),938,eng,"Bechinski, Edward J., 1954-; Mahler, Robert L.; Homan, Hugh W.",integrated pest management,Pests--Control,University of Idaho. Agricultural Extension Service,30564,uiext30564
uica_cis0940.pdf,uica_cis0940,UI Extension Publications,Business and the family,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30569,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),940,eng,"Fox, Linda Kirk",business management; small businesses,Small business--Idaho--Management,University of Idaho. Agricultural Extension Service,30569,uiext30569
uica_cis0941.pdf,uica_cis0941,UI Extension Publications,Licenses and legal requirements,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30574,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),941,eng,"Fox, Linda K.",small businesses,Small business--Idaho--Licenses; Small business--Idaho--Management,University of Idaho. Agricultural Extension Service,30574,uiext30574
uica_cis0942.pdf,uica_cis0942,UI Extension Publications,Pricing nontraditional products and services,3 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30579,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),942,eng,"Makus, Larry D.; Guenthner, Joseph F., 1951-; Foltz, John C.",prices,Agriculture--Idaho--Marketing,University of Idaho. Agricultural Extension Service,30579,uiext30579
uica_cis0943.pdf,uica_cis0943,UI Extension Publications,Raspberries: 1991 production costs in northern Idaho,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30584,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),943,eng,"Levi, Annette E.",production costs; raspberries,Raspberry industry--Idaho,University of Idaho. Agricultural Extension Service,30584,uiext30584
uica_cis0944.pdf,uica_cis0944,UI Extension Publications,Cost accounting: a practical approach,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30589,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),944,eng,"Davis, Bruce B.; Guenthner, Joseph F.; Makus, Larry D.",cost analysis,Cost accounting,University of Idaho. Agricultural Extension Service,30589,uiext30589
uica_cis0946.pdf,uica_cis0946,UI Extension Publications,Diplodia tip blight on Ponderosa Pine,1 sheet: ill.; 28 cm.,1992-08-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30592,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),946,eng,"Schnepf, Chris",blight; Diplodia; fungal diseases of plants; Pinus ponderosa; tree diseases,Ponderosa pine--Idaho--Diseases and pests,University of Idaho. Agricultural Extension Service,30592,uiext30592
uica_cis0945.pdf,uica_cis0945,UI Extension Publications,Understanding budgets and the budgeting process,5 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30606,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),945,eng,"Smathers, Robert ""Bob"" L.",agricultural budgeting; agricultural budgets,Budget process,University of Idaho. Agricultual Extension Service,30606,uiext30606
uica_cis0951.pdf,uica_cis0951,UI Extension Publications,Publications and organizations for Christmas tree producers,4 p.; 28 cm.,1992-08-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30621,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),951,eng,"Barney, Danny L.; Guenthner, Joseph F., 1951-; White, Donald R.",Christmas trees; organizations; publications,"Christmas tree industry--Idaho--Societies, etc.",University of Idaho. Agricultural Extension Service,30621,uiext30621
uica_cis0952.pdf,uica_cis0952,UI Extension Publications,Special forest products,3 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30626,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),952,eng,"Schnepf, Chris",forest products,Forest products industry--Idaho,University of Idaho. Agricultural Extension Service,30626,uiext30626
uica_cis0955.pdf,uica_cis0955,UI Extension Publications,Human lice and what to do about them,1 sheet: ill. ; 28 cm.,1992-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30638,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),955,eng,"Homan, Hugh W.; Klowden, Marc J.",ectoparasites; insect control; lice,Lice--Control,University of Idaho. Agricultural Extension Service,30638,uiext30638
uica_cis0954.pdf,uica_cis0954,UI Extension Publications,Winter barley,4 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30643,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),954,eng,"Mahler, Robert L.; Guy, Stephen O.",fertilizer application; winter barley,Barley--Fertilizers--Idaho,University of Idaho. Agricultual Extension Service,30643,uiext30643
uica_cis0956.pdf,uica_cis0956,UI Extension Publications,Honeysuckle witches' broom aphid,1 sheet: ill.28 cm.,1992-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30646,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),956,eng,"Halbert, Susan E.; Voegtlin, David J.; Sandvol, L. E.",Hyadaphis; Lonicera; plant pests; witches' broom,Honeysuckles--Diseases and pests; Witches' broom disease,University of Idaho. Agricultural Extension Service,30646,uiext30646
uica_cis0953.pdf,uica_cis0953,UI Extension Publications,Farm and ranch recreation,5 p.; 28 cm.,1992-07-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30655,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),953,eng,"Rimbey, Neil R.; Gardner, Richard L.; Makus, Larry D.",outdoor recreation,Recreation--Idaho--Management,University of Idaho. Agricultural Extension Service,30655,uiext30655
uica_cis0957.pdf,uica_cis0957,UI Extension Publications,Maintaining your customer base in the retail farm supply business,4 p.; 28 cm.,1992-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30660,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),957,eng,"Foltz, John C.; Michalson, Edgar L.",agricultural machinery and equipment; retail marketing,Agricultural implements; Agricultural machinery; Farm equipment; Farm supplies,University of Idaho. Agricultural Extension Service,30660,uiext30660
uica_cis0961.pdf,uica_cis0961,UI Extension Publications,Protect your animal fabrics from carpet beetles and clothes moths,1 sheet: ill.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30663,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),961,eng,"Homan, Hugh W.; Carpenter, Gene Paul",carpet beetles; household pests; insect pests; moths,Textile fabrics--Preservation,University of Idaho. Agricultural Extension Service,30663,uiext30663
uica_cis0960.pdf,uica_cis0960,UI Extension Publications,Raspberry production: overview,4 p.; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30668,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),960,eng,"Barney, Danny L.",crop production; raspberries,Raspberry industry--Idaho--Statistics; Raspberry industry--Idaho--Management,University of Idaho. Agricultural Extension Service,30668,uiext30668
uica_cis0964.pdf,uica_cis0964,UI Extension Publications,Ornamental corn: Chinook and Wampum,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30671,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),964,eng,"Lancaster, Michael W.",corn; ornamental plants,Corn--Varieties,University of Idaho. Agricultural Extension Service,30671,uiext30671
uica_cis0959.pdf,uica_cis0959,UI Extension Publications,Blueberries: 1991 production costs in northern Idaho,6 p.; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30680,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),959,eng,"Makus, Larry D.",blueberries; production costs,Blueberry industry--Idaho--Statistics,University of Idaho. Agricultural Extension Service,30680,uiext30680
uica_cis0963.pdf,uica_cis0963,UI Extension Publications,Best management practices for phosphorus management to protect surface water,4 p.: ill.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30685,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),963,eng,"Mahler, Robert L.; Bailey, Floyd G.; Mahler, Karen A.",phosphorous; water quality,Water quality--Idaho--Management,University of Idaho. Agricultural Extension Service,30685,uiext30685
uica_cis0965.pdf,uica_cis0965,UI Extension Publications,"Garden peas Cascadia, OregonGiant, Oregon Trail and Oregon Pioneer: pea enation mosaic virus-resistant garden pea varieties",1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30688,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),965,eng,"Lancaster, Michael W.",disease resistance; peas,Peas--Varieties--Idaho,University of Idaho. Agricultural Extension Service,30688,uiext30688
uica_cis0966.pdf,uica_cis0966,UI Extension Publications,UI 196 and Othello: two pinto bean cultivars for Idaho,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30691,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),966,eng,"Stewart-Williams, Kathryn D.",pinto beans,Pinto beans--Idaho--Varieties,University of Idaho. Agricultual Extension Service,30691,uiext30691
uica_cis0967.pdf,uica_cis0967,UI Extension Publications,UI 686: an upright cranberry bean cultivar,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30694,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),967,eng,"Stewart-Williams, Kathryn D.",cranberry beans,Beans--Varieties--Idaho,University of Idaho. Agricultual Extension Service,30694,uiext30694
uica_cis0968.pdf,uica_cis0968,UI Extension Publications,UI 722: a new dark red kidney bean cultivar,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30697,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),968,eng,"Stewart-Williams, Kathryn D.",kidney beans,Beans--Varieties--Idaho; Kidney bean--Varieties,University of Idaho. Agricultual Extension Service,30697,uiext30697
uica_cis0958.pdf,uica_cis0958,UI Extension Publications,A letter of last instruction: everybody needs one,16 p.; 28 cm.,1992-09-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30714,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),958,eng,"Fox, Linda Kirk",estate planning; wills,Wills; Estate planning,University of Idaho. Agricultural Extension Service,30714,uiext30714
uica_cis0969.pdf,uica_cis0969,UI Extension Publications,UI 906: a shorter season black bean,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30717,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),969,eng,"Stewart-Williams, Kathryn D.",black beans,Beans--Varieties--Idaho,University of Idaho. Agricultual Extension Service,30717,uiext30717
uica_cis0970.pdf,uica_cis0970,UI Extension Publications,UI 537: a new pink bean for Idaho,1 sheet; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Libra",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30720,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),970,eng,"Stewart-Williams, Kathryn D.",pink beans,Beans--Varieties--Idaho,University of Idaho. Agricultual Extension Service,30720,uiext30720
uica_cis0971.pdf,uica_cis0971,UI Extension Publications,The role of rural industry in Idaho's urban places,4 p.: maps; 28 cm.,1992-10-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30725,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),971,eng,"Robison, Marvin Henry",rural economics; urban economics,Rural industries--Idaho,University of Idaho. Agricultural Extension Service,30725,uiext30725
uica_cis0972.pdf,uica_cis0972,UI Extension Publications,Identify preserved shipment alternatives for marketing Pacific Northwest TCK-free wheat to China,4 p.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30730,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),972,eng,"Carlson, Patricia; Jones, James R.; Wiese, Maurice V.",China; exports; marketing; wheat,Wheat--Marketing,University of Idaho. Agricultural Extension Service,30730,uiext30730
uica_cis0974.pdf,uica_cis0974,UI Extension Publications,Potato seed management: seed certification and selection,4 p.: ill.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30735,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),974,eng,"Bohl, William H.; Nolte, Philip; Thornton, Michael K., 1958-",potatoes; seed certification; seed quality,Potatoes--Seeds--Selection,University of Idaho. Agricultural Extension Service,30735,uiext30735
uica_cis0975.pdf,uica_cis0975,UI Extension Publications,Control of early blight disease of potato,4 p.: ill.; 28 cm.,1992-11-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30740,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),975,eng,"Nolte, Phillip; Ojala, John C.",blight; disease control; plant diseases and disorders; potatoes,Potatoes--Diseases and pests--Control; Potato blight--Control,University of Idaho. Agricultural Extension Service,30740,uiext30740
uica_cis0984.pdf,uica_cis0984,UI Extension Publications,California early light red kidney,1 sheet; 28 cm.,1993-03-01,Text,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives department at libspec@uidaho.edu.",application/pdf,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ui_ep/id/30743,Current Information Series,Current Information Series (University of Idaho. College of Agriculture),http://rightsstatements.org/vocab/InC-EDU/1.0/,Special Collections Idaho S 53 (Between E3 - E415),984,eng,"Stewart-Williams, Kathryn D.",kidney beans,Kidney bean--Varieties,University of Idaho. Agricultural Extension Service,30743,uiext30743
